,Review,Review_norm,review_tokens,review_tokens_SR
308,langsung muncul jerawat kecil dan jerawat batu notabene saya tidak pernah jerawat mungkin skin care nya tidak cocok dikulit saya,langsung muncul jerawat kecil dan jerawat batu notabene saya tidak pernah jerawat mungkin skin care nya tidak cocok dikulit saya,"['langsung', 'muncul', 'jerawat', 'kecil', 'dan', 'jerawat', 'batu', 'notabene', 'saya', 'tidak', 'pernah', 'jerawat', 'mungkin', 'skin', 'care', 'nya', 'tidak', 'cocok', 'dikulit', 'saya']","['langsung', 'muncul', 'jerawat', 'jerawat', 'batu', 'notabene', 'jerawat', 'skin', 'care', 'nya', 'cocok', 'dikulit']"
309,setelah menggunakan azarine tiba muncul jerat keci dan jerawat batu dan harus cek kedokter mungkin karena skin care nya ngk cocok buat kulit saya buat teman yang mau menggunakan kalau memang udah ngk cocok jangan diterusin jangan seperti yang saya alami,setelah menggunakan azarine tiba muncul jerat keci dan jerawat batu dan harus cek kedokter mungkin karena skin care nya enggak cocok buat kulit saya buat teman yang mau menggunakan kalau memang sudah enggak cocok jangan diterusin jangan seperti yang saya alami,"['setelah', 'menggunakan', 'azarine', 'tiba', 'muncul', 'jerat', 'keci', 'dan', 'jerawat', 'batu', 'dan', 'harus', 'cek', 'kedokter', 'mungkin', 'karena', 'skin', 'care', 'nya', 'enggak', 'cocok', 'buat', 'kulit', 'saya', 'buat', 'teman', 'yang', 'mau', 'menggunakan', 'kalau', 'memang', 'sudah', 'enggak', 'cocok', 'jangan', 'diterusin', 'jangan', 'seperti', 'yang', 'saya', 'alami']","['azarine', 'muncul', 'jerat', 'keci', 'jerawat', 'batu', 'cek', 'kedokter', 'skin', 'care', 'nya', 'cocok', 'kulit', 'teman', 'cocok', 'diterusin', 'alami']"
310,pemakaian bulan belum ada perubahan,pemakaian bulan belum ada perubahan,"['pemakaian', 'bulan', 'belum', 'ada', 'perubahan']","['pemakaian', 'perubahan']"
311,sempet beberapa kali dibatalkan karena paketnya ilang di jalan hadehh capek pokoknya nungguin,sempat beberapa kali dibatalkan karena paketnya hilang di jalan hadehh capek pokoknya menunggu,"['sempat', 'beberapa', 'kali', 'dibatalkan', 'karena', 'paketnya', 'hilang', 'di', 'jalan', 'hadehh', 'capek', 'pokoknya', 'menunggu']","['kali', 'dibatalkan', 'paketnya', 'hilang', 'jalan', 'hadehh', 'capek', 'pokoknya', 'menunggu']"
312,lamanya minta ampun di serahkan di kurir,lamanya meminta ampun di serahkan di kurir,"['lamanya', 'meminta', 'ampun', 'di', 'serahkan', 'di', 'kurir']","['ampun', 'serahkan', 'kurir']"
313,lamanya mnt ampun di serahkan di kurir,lamanya minta ampun di serahkan di kurir,"['lamanya', 'minta', 'ampun', 'di', 'serahkan', 'di', 'kurir']","['ampun', 'serahkan', 'kurir']"
314,saya pesan pack yg dikirim hanya pack pembeli tidak memberika penjelasan mengenai complain saya sungguh mengecewakan sampai akhirnya pitching menggunakan sunscreen lain yg service quality dari tokonya lebih baik,saya pesan pack yang dikirim hanya pack pembeli tidak memberika penjelasan mengenai complain saya sungguh mengecewakan sampai akhirnya pitching menggunakan sunscreen lain yang service quality dari tokonya lebih baik,"['saya', 'pesan', 'pack', 'yang', 'dikirim', 'hanya', 'pack', 'pembeli', 'tidak', 'memberika', 'penjelasan', 'mengenai', 'complain', 'saya', 'sungguh', 'mengecewakan', 'sampai', 'akhirnya', 'pitching', 'menggunakan', 'sunscreen', 'lain', 'yang', 'service', 'quality', 'dari', 'tokonya', 'lebih', 'baik']","['pesan', 'pack', 'dikirim', 'pack', 'pembeli', 'memberika', 'penjelasan', 'complain', 'sungguh', 'mengecewakan', 'pitching', 'sunscreen', 'service', 'quality', 'tokonya']"
315,lama banget baru diproses barang jadi lama sampai pesan produk berbeda yg datang cuma mending beli di toko lain,lama banget baru diproses barang jadi lama sampai pesan produk berbeda yang datang cuma mending beli di toko lain,"['lama', 'banget', 'baru', 'diproses', 'barang', 'jadi', 'lama', 'sampai', 'pesan', 'produk', 'berbeda', 'yang', 'datang', 'cuma', 'mending', 'beli', 'di', 'toko', 'lain']","['banget', 'diproses', 'barang', 'pesan', 'produk', 'berbeda', 'mending', 'beli', 'toko']"
316,ya iyalah kecewa kan barangnya ga ada komplain barang yg dikirim kurang gampang banget tinggal setujui aja balikin uang ga ada konfirmasi apa apa kalau barang tidak ada mana barang dikirim lama banget udah nunggu lama ga ada barangnya gimana ga super kecewa pesan tanggal baru diproses tanggal karena katanya libur ya itu dijawab soalnya nanya kalo ga nanya paling batal otomatis sabar sabar aja kalo masih mau pesan di sini berharap dapat pelayanan terbaik karena ini toko official malah kaya gini,ya iyalah kecewa kan barangnya enggak ada komplain barang yang dikirim kurang gampang banget tinggal setujui saja balikin uang enggak ada konfirmasi apa apa kalau barang tidak ada mana barang dikirim lama banget sudah menunggu lama enggak ada barangnya bagaimana enggak super kecewa pesan tanggal baru diproses tanggal karena katanya libur ya itu dijawab soalnya bertanya kalo enggak bertanya paling batal otomatis sabar sabar saja kalo masih mau pesan di sini berharap dapat pelayanan terbaik karena ini toko official malah kayak begini,"['ya', 'iyalah', 'kecewa', 'kan', 'barangnya', 'enggak', 'ada', 'komplain', 'barang', 'yang', 'dikirim', 'kurang', 'gampang', 'banget', 'tinggal', 'setujui', 'saja', 'balikin', 'uang', 'enggak', 'ada', 'konfirmasi', 'apa', 'apa', 'kalau', 'barang', 'tidak', 'ada', 'mana', 'barang', 'dikirim', 'lama', 'banget', 'sudah', 'menunggu', 'lama', 'enggak', 'ada', 'barangnya', 'bagaimana', 'enggak', 'super', 'kecewa', 'pesan', 'tanggal', 'baru', 'diproses', 'tanggal', 'karena', 'katanya', 'libur', 'ya', 'itu', 'dijawab', 'soalnya', 'bertanya', 'kalo', 'enggak', 'bertanya', 'paling', 'batal', 'otomatis', 'sabar', 'sabar', 'saja', 'kalo', 'masih', 'mau', 'pesan', 'di', 'sini', 'berharap', 'dapat', 'pelayanan', 'terbaik', 'karena', 'ini', 'toko', 'official', 'malah', 'kayak', 'begini']","['ya', 'iyalah', 'kecewa', 'barangnya', 'komplain', 'barang', 'dikirim', 'gampang', 'banget', 'tinggal', 'setujui', 'balikin', 'uang', 'konfirmasi', 'barang', 'barang', 'dikirim', 'banget', 'menunggu', 'barangnya', 'super', 'kecewa', 'pesan', 'tanggal', 'diproses', 'tanggal', 'libur', 'ya', 'kalo', 'batal', 'otomatis', 'sabar', 'sabar', 'kalo', 'pesan', 'berharap', 'pelayanan', 'terbaik', 'toko', 'official', 'kayak']"
317,kecewa td padahal sdh bayar pesanan melalui indomaret sebelum waktu yg ditentukan berakhir tapi pas sdh selesai pembayaran malah dibatalkan keterangan nya pesanan sdh dibayar sama pembeli lain lain kali lakukan pembayaran secepatnya ya tapi katanya itu pihak tokped nya yg membatalkan gak tau deh,kecewa tadi padahal sudah bayar pesanan melalui indomaret sebelum waktu yang ditentukan berakhir tapi pas sudah selesai pembayaran malah dibatalkan keterangan nya pesanan sudah dibayar sama pembeli lain lain kali lakukan pembayaran secepatnya ya tapi katanya itu pihak tokped nya yang membatalkan enggak tau deh,"['kecewa', 'tadi', 'padahal', 'sudah', 'bayar', 'pesanan', 'melalui', 'indomaret', 'sebelum', 'waktu', 'yang', 'ditentukan', 'berakhir', 'tapi', 'pas', 'sudah', 'selesai', 'pembayaran', 'malah', 'dibatalkan', 'keterangan', 'nya', 'pesanan', 'sudah', 'dibayar', 'sama', 'pembeli', 'lain', 'lain', 'kali', 'lakukan', 'pembayaran', 'secepatnya', 'ya', 'tapi', 'katanya', 'itu', 'pihak', 'tokped', 'nya', 'yang', 'membatalkan', 'enggak', 'tau', 'deh']","['kecewa', 'bayar', 'pesanan', 'indomaret', 'ditentukan', 'pas', 'selesai', 'pembayaran', 'dibatalkan', 'keterangan', 'nya', 'pesanan', 'dibayar', 'pembeli', 'kali', 'lakukan', 'pembayaran', 'secepatnya', 'ya', 'tokped', 'nya', 'membatalkan', 'tau', 'deh']"
318,aku belanja disini ketawa sekali order tgl ga di proses proses harus nya tgl di kirim sekalinya di proses ga di kirim kirim aku cancel malah di terus in tapi ga di kirim kirim juga jgn alesan ini itu blabla aku yg order di toko sebelah tgl langsung proses dan dikirim order ditoko ini lelet dan lama terus terang aku kecewa dgn pelayanan nya yg kurang,aku belanja disini ketawa sekali order tanggal enggak di proses proses harus nya tanggal di kirim sekalinya di proses enggak di kirim kirim aku cancel malah di terus ini tapi enggak di kirim kirim juga jangan alesan ini itu blabla aku yang order di toko sebelah tanggal langsung proses dan dikirim order ditoko ini lelet dan lama terus terang aku kecewa dengan pelayanan nya yang kurang,"['aku', 'belanja', 'disini', 'ketawa', 'sekali', 'order', 'tanggal', 'enggak', 'di', 'proses', 'proses', 'harus', 'nya', 'tanggal', 'di', 'kirim', 'sekalinya', 'di', 'proses', 'enggak', 'di', 'kirim', 'kirim', 'aku', 'cancel', 'malah', 'di', 'terus', 'ini', 'tapi', 'enggak', 'di', 'kirim', 'kirim', 'juga', 'jangan', 'alesan', 'ini', 'itu', 'blabla', 'aku', 'yang', 'order', 'di', 'toko', 'sebelah', 'tanggal', 'langsung', 'proses', 'dan', 'dikirim', 'order', 'ditoko', 'ini', 'lelet', 'dan', 'lama', 'terus', 'terang', 'aku', 'kecewa', 'dengan', 'pelayanan', 'nya', 'yang', 'kurang']","['belanja', 'ketawa', 'order', 'tanggal', 'proses', 'proses', 'nya', 'tanggal', 'kirim', 'sekalinya', 'proses', 'kirim', 'kirim', 'cancel', 'kirim', 'kirim', 'alesan', 'blabla', 'order', 'toko', 'sebelah', 'tanggal', 'langsung', 'proses', 'dikirim', 'order', 'ditoko', 'lelet', 'terang', 'kecewa', 'pelayanan', 'nya']"
319,barang kosong tidak ada konfirmasi dan urus pengembalian dana sangat sulit slow respon tidak ada solusi,barang kosong tidak ada konfirmasi dan urus pengembalian dana sangat sulit slow respon tidak ada solusi,"['barang', 'kosong', 'tidak', 'ada', 'konfirmasi', 'dan', 'urus', 'pengembalian', 'dana', 'sangat', 'sulit', 'slow', 'respon', 'tidak', 'ada', 'solusi']","['barang', 'kosong', 'konfirmasi', 'urus', 'pengembalian', 'dana', 'sulit', 'slow', 'respon', 'solusi']"
320,saya order sunscreen dan hairspa tapi yang terkirim cuma sunscreen saja padahal invoicenya tertera sunscreen dan hairspa,saya order sunscreen dan hairspa tapi yang terkirim cuma sunscreen saja padahal invoicenya tertera sunscreen dan hairspa,"['saya', 'order', 'sunscreen', 'dan', 'hairspa', 'tapi', 'yang', 'terkirim', 'cuma', 'sunscreen', 'saja', 'padahal', 'invoicenya', 'tertera', 'sunscreen', 'dan', 'hairspa']","['order', 'sunscreen', 'hairspa', 'terkirim', 'sunscreen', 'invoicenya', 'tertera', 'sunscreen', 'hairspa']"
321,proses konfirmasi dan pemrosesan nya lama banget,proses konfirmasi dan pemrosesan nya lama banget,"['proses', 'konfirmasi', 'dan', 'pemrosesan', 'nya', 'lama', 'banget']","['proses', 'konfirmasi', 'pemrosesan', 'nya', 'banget']"
322,pengemasan hari pengiriman hari udah kayak beli barang di luar negeri aja respon juga jelek udh kesel karna lama ga dikirim akhirnya pesanan dibatalkan aja tapinya malah ditolak wkwkkwkwkwk kocak,pengemasan hari pengiriman hari sudah kayak beli barang di luar negeri saja respon juga jelek sudah kesel karena lama enggak dikirim akhirnya pesanan dibatalkan saja tapinya malah ditolak wkwkkwkwkwk kocak,"['pengemasan', 'hari', 'pengiriman', 'hari', 'sudah', 'kayak', 'beli', 'barang', 'di', 'luar', 'negeri', 'saja', 'respon', 'juga', 'jelek', 'sudah', 'kesel', 'karena', 'lama', 'enggak', 'dikirim', 'akhirnya', 'pesanan', 'dibatalkan', 'saja', 'tapinya', 'malah', 'ditolak', 'wkwkkwkwkwk', 'kocak']","['pengemasan', 'pengiriman', 'kayak', 'beli', 'barang', 'negeri', 'respon', 'jelek', 'kesel', 'dikirim', 'pesanan', 'dibatalkan', 'tapinya', 'ditolak', 'wkwkkwkwkwk', 'kocak']"
323,lama sekali datangnya pesan tgl mei baru datang juni sore informasi dari seller tentang tracking barang jg tidak jelas cukup sekali saja pesan disini,lama sekali datangnya pesan tanggal mei baru datang juni sore informasi dari seller tentang tracking barang juga tidak jelas cukup sekali saja pesan disini,"['lama', 'sekali', 'datangnya', 'pesan', 'tanggal', 'mei', 'baru', 'datang', 'juni', 'sore', 'informasi', 'dari', 'seller', 'tentang', 'tracking', 'barang', 'juga', 'tidak', 'jelas', 'cukup', 'sekali', 'saja', 'pesan', 'disini']","['datangnya', 'pesan', 'tanggal', 'mei', 'juni', 'sore', 'informasi', 'seller', 'tracking', 'barang', 'pesan']"
324,beli tapi datang cuma karena sering repeat memang pengiriman lelet banget tapi gak pernah salah  ini bener salah di komplain gak terima alasan sop harus unboaxing kalau memang punya sop pasti di gudang nya ada cctv dan stock akhir juga tolong di cek kalau kaya gini makin banyak korban karena gak semua pembeli sempet unboxing seperti itu dan gak guna ya kalau memang datang saya bilang datang sumpah kecewa dan tanggapan chat nya juga parah,beli tapi datang cuma karena sering repeat memang pengiriman lelet banget tapi enggak pernah salah  ini benar salah di komplain enggak terima alasan sop harus unboaxing kalau memang punya sop pasti di gudang nya ada cctv dan stock akhir juga tolong di cek kalau kayak begini makin banyak korban karena enggak semua pembeli sempat unboxing seperti itu dan enggak guna ya kalau memang datang saya bilang datang sumpah kecewa dan tanggapan chat nya juga parah,"['beli', 'tapi', 'datang', 'cuma', 'karena', 'sering', 'repeat', 'memang', 'pengiriman', 'lelet', 'banget', 'tapi', 'enggak', 'pernah', 'salah', 'ini', 'benar', 'salah', 'di', 'komplain', 'enggak', 'terima', 'alasan', 'sop', 'harus', 'unboaxing', 'kalau', 'memang', 'punya', 'sop', 'pasti', 'di', 'gudang', 'nya', 'ada', 'cctv', 'dan', 'stock', 'akhir', 'juga', 'tolong', 'di', 'cek', 'kalau', 'kayak', 'begini', 'makin', 'banyak', 'korban', 'karena', 'enggak', 'semua', 'pembeli', 'sempat', 'unboxing', 'seperti', 'itu', 'dan', 'enggak', 'guna', 'ya', 'kalau', 'memang', 'datang', 'saya', 'bilang', 'datang', 'sumpah', 'kecewa', 'dan', 'tanggapan', 'chat', 'nya', 'juga', 'parah']","['beli', 'repeat', 'pengiriman', 'lelet', 'banget', 'salah', 'salah', 'komplain', 'terima', 'alasan', 'sop', 'unboaxing', 'sop', 'gudang', 'nya', 'cctv', 'stock', 'tolong', 'cek', 'kayak', 'korban', 'pembeli', 'unboxing', 'ya', 'bilang', 'sumpah', 'kecewa', 'tanggapan', 'chat', 'nya', 'parah']"
325,yg dikirim ginian doang chat late respon pusing deh ,yang dikirim beginian doang chat late respon pusing deh ,"['yang', 'dikirim', 'beginian', 'doang', 'chat', 'late', 'respon', 'pusing', 'deh']","['dikirim', 'doang', 'chat', 'late', 'respon', 'pusing', 'deh']"
326,salah kirim males gw ngurus retur dll ribet ya udah bintang aja,salah kirim malas gue mengurus retur dll ribet ya sudah bintang saja,"['salah', 'kirim', 'malas', 'gue', 'mengurus', 'retur', 'dll', 'ribet', 'ya', 'sudah', 'bintang', 'saja']","['salah', 'kirim', 'malas', 'gue', 'mengurus', 'retur', 'dll', 'ribet', 'ya', 'bintang']"
327,pesan twinpack tapi yang dikirim hanya satu official store mempekerjakan orang yang picek matanya apa ya,pesan twinpack tapi yang dikirim hanya satu official store mempekerjakan orang yang picek matanya apa ya,"['pesan', 'twinpack', 'tapi', 'yang', 'dikirim', 'hanya', 'satu', 'official', 'store', 'mempekerjakan', 'orang', 'yang', 'picek', 'matanya', 'apa', 'ya']","['pesan', 'twinpack', 'dikirim', 'official', 'store', 'mempekerjakan', 'orang', 'picek', 'matanya', 'ya']"
328,barang tidak sesuai tolong utk teliti kembali dalam pengerjaannya yaa,barang tidak sesuai tolong untuk teliti kembali dalam pengerjaannya ya,"['barang', 'tidak', 'sesuai', 'tolong', 'untuk', 'teliti', 'kembali', 'dalam', 'pengerjaannya', 'ya']","['barang', 'sesuai', 'tolong', 'teliti', 'pengerjaannya', 'ya']"
329,twin pack harusnya dapat pcs tapi hanya dapat baru sempet buka setelah pesanan selesai jadi nggak bisa komplain,twin pack harusnya dapat pcs tapi hanya dapat baru sempat buka setelah pesanan selesai jadi enggak bisa komplain,"['twin', 'pack', 'harusnya', 'dapat', 'pcs', 'tapi', 'hanya', 'dapat', 'baru', 'sempat', 'buka', 'setelah', 'pesanan', 'selesai', 'jadi', 'enggak', 'bisa', 'komplain']","['twin', 'pack', 'pcs', 'buka', 'pesanan', 'selesai', 'komplain']"
330,barang yang dibeli tp cuma dikirim ga bs komplain krn ga ada video unboxing so hati guys,barang yang dibeli tapi cuma dikirim enggak bisa komplain karena enggak ada video unboxing so hati guys,"['barang', 'yang', 'dibeli', 'tapi', 'cuma', 'dikirim', 'enggak', 'bisa', 'komplain', 'karena', 'enggak', 'ada', 'video', 'unboxing', 'so', 'hati', 'guys']","['barang', 'dibeli', 'dikirim', 'komplain', 'video', 'unboxing', 'so', 'hati', 'guys']"
331,barang yang di kirim kurang pcs,barang yang di kirim kurang pcs,"['barang', 'yang', 'di', 'kirim', 'kurang', 'pcs']","['barang', 'kirim', 'pcs']"
332,order twinoack yang dateng satu doang dikomplain tetep gabisa ada solusinya bikin kapok,order twinoack yang datang satu doang dikomplain tetap enggak bisa ada solusinya bikin kapok,"['order', 'twinoack', 'yang', 'datang', 'satu', 'doang', 'dikomplain', 'tetap', 'enggak', 'bisa', 'ada', 'solusinya', 'bikin', 'kapok']","['order', 'twinoack', 'doang', 'dikomplain', 'solusinya', 'bikin', 'kapok']"
333,kenapa ya ga baca pesanan saya saya pesen dua kok dateng satu,kenapa ya enggak baca pesanan saya saya pesan dua kok datang satu,"['kenapa', 'ya', 'enggak', 'baca', 'pesanan', 'saya', 'saya', 'pesan', 'dua', 'kok', 'datang', 'satu']","['ya', 'baca', 'pesanan', 'pesan']"
334,mesen dikirim kayaknya kesalahan dr kurir,mesen dikirim kayaknya kesalahan dari kurir,"['mesen', 'dikirim', 'kayaknya', 'kesalahan', 'dari', 'kurir']","['mesen', 'dikirim', 'kayaknya', 'kesalahan', 'kurir']"
335,gk dkirim nungguny luama  ada notif smp sy tny brp  baru bls hbs ktny,enggak dkirim nungguny luama  ada notif sampai saya tny berapa  baru balas habis katanya,"['enggak', 'dkirim', 'nungguny', 'luama', 'ada', 'notif', 'sampai', 'saya', 'tny', 'berapa', 'baru', 'balas', 'habis', 'katanya']","['dkirim', 'nungguny', 'luama', 'notif', 'tny', 'balas', 'habis']"
336,sedih  padahal suncreen sejuta umat yg lg viral tp pengemasannya lama harian dan lwt dari tanggal estimasi barang diterima pdhl lg butuh bgt tolong dibenahi lg dong pengemasannya harusnya kalo udh official store pengemasan jgn sampe lebih dr  jam,sedih  padahal suncreen sejuta umat yang lagi viral tapi pengemasannya lama harian dan lewat dari tanggal estimasi barang diterima padahal lagi butuh banget tolong dibenahi lagi dong pengemasannya harusnya kalo sudah official store pengemasan jangan sampai lebih dari  jam,"['sedih', 'padahal', 'suncreen', 'sejuta', 'umat', 'yang', 'lagi', 'viral', 'tapi', 'pengemasannya', 'lama', 'harian', 'dan', 'lewat', 'dari', 'tanggal', 'estimasi', 'barang', 'diterima', 'padahal', 'lagi', 'butuh', 'banget', 'tolong', 'dibenahi', 'lagi', 'dong', 'pengemasannya', 'harusnya', 'kalo', 'sudah', 'official', 'store', 'pengemasan', 'jangan', 'sampai', 'lebih', 'dari', 'jam']","['sedih', 'suncreen', 'sejuta', 'umat', 'viral', 'pengemasannya', 'harian', 'tanggal', 'estimasi', 'barang', 'diterima', 'butuh', 'banget', 'tolong', 'dibenahi', 'pengemasannya', 'kalo', 'official', 'store', 'pengemasan', 'jam']"
337,pengirimannya sangat lama respon seller sangat buruk dan begitu barang sampe malah ada barang yg kurang nyesel banget beli ditoko ini gak rekomended banget,pengirimannya sangat lama respon seller sangat buruk dan begitu barang sampai malah ada barang yang kurang menyesal banget beli ditoko ini enggak rekomended banget,"['pengirimannya', 'sangat', 'lama', 'respon', 'seller', 'sangat', 'buruk', 'dan', 'begitu', 'barang', 'sampai', 'malah', 'ada', 'barang', 'yang', 'kurang', 'menyesal', 'banget', 'beli', 'ditoko', 'ini', 'enggak', 'rekomended', 'banget']","['pengirimannya', 'respon', 'seller', 'buruk', 'barang', 'barang', 'menyesal', 'banget', 'beli', 'ditoko', 'rekomended', 'banget']"
