,Review,Review_norm,review_tokens,review_tokens_SR,review_tokens_stemmed
162,paket bundle tapi yang dikirim cuman sabun mukanya aja serumnya ngga dikirim udah di kontak pihak avoskin tapi ngga dibalas sampe detik ini,paket bundle tapi yang dikirim cuman sabun mukanya saja serumnya enggak dikirim sudah di kontak pihak avoskin tapi enggak dibalas sampai detik ini,"['paket', 'bundle', 'tapi', 'yang', 'dikirim', 'cuman', 'sabun', 'mukanya', 'saja', 'serumnya', 'enggak', 'dikirim', 'sudah', 'di', 'kontak', 'pihak', 'avoskin', 'tapi', 'enggak', 'dibalas', 'sampai', 'detik', 'ini']","['paket', 'bundle', 'dikirim', 'cuman', 'sabun', 'mukanya', 'serumnya', 'dikirim', 'kontak', 'avoskin', 'dibalas', 'detik']","['paket', 'bundle', 'kirim', 'cuman', 'sabun', 'muka', 'serum', 'kirim', 'kontak', 'avoskin', 'balas', 'detik']"
163, never received the products for over month waiting and now waiting for tokopedia to make refund  waste of time, never received the products for over month waiting and now waiting for tokopedia tapi memakai refund  waste of time,"['never', 'received', 'the', 'products', 'for', 'over', 'month', 'waiting', 'and', 'now', 'waiting', 'for', 'tokopedia', 'tapi', 'memakai', 'refund', 'waste', 'of', 'time']","['never', 'received', 'the', 'products', 'for', 'over', 'month', 'waiting', 'and', 'now', 'waiting', 'for', 'tokopedia', 'memakai', 'refund', 'waste', 'of', 'time']","['never', 'received', 'the', 'products', 'for', 'over', 'month', 'waiting', 'and', 'now', 'waiting', 'for', 'tokopedia', 'pakai', 'refund', 'waste', 'of', 'time']"
164,bikin jerawatan sudah bulan pakai malah makin parah mending gk pakai,bikin jerawatan sudah bulan pakai malah makin parah mending enggak pakai,"['bikin', 'jerawatan', 'sudah', 'bulan', 'pakai', 'malah', 'makin', 'parah', 'mending', 'enggak', 'pakai']","['bikin', 'jerawatan', 'pakai', 'parah', 'mending', 'pakai']","['bikin', 'jerawat', 'pakai', 'parah', 'mending', 'pakai']"
165,setelah pakai bulan malah jerawatan parah padahal dulu gk separah ini menyesal pakainya,setelah pakai bulan malah jerawatan parah padahal dulu enggak separah ini menyesal pakainya,"['setelah', 'pakai', 'bulan', 'malah', 'jerawatan', 'parah', 'padahal', 'dulu', 'enggak', 'separah', 'ini', 'menyesal', 'pakainya']","['pakai', 'jerawatan', 'parah', 'separah', 'menyesal', 'pakainya']","['pakai', 'jerawat', 'parah', 'parah', 'sesal', 'pakai']"
166,pengiriman lama pesan toner dikirim serum serum yg dikirim exp bulan udah mo expired trik buat abisin barang exp refund ribet wong yg salah sapa yg buat ribet sapa,pengiriman lama pesan toner dikirim serum serum yang dikirim exp bulan sudah mau expired trik buat abisin barang exp refund ribet wong yang salah sapa yang buat ribet sapa,"['pengiriman', 'lama', 'pesan', 'toner', 'dikirim', 'serum', 'serum', 'yang', 'dikirim', 'exp', 'bulan', 'sudah', 'mau', 'expired', 'trik', 'buat', 'abisin', 'barang', 'exp', 'refund', 'ribet', 'wong', 'yang', 'salah', 'sapa', 'yang', 'buat', 'ribet', 'sapa']","['pengiriman', 'pesan', 'toner', 'dikirim', 'serum', 'serum', 'dikirim', 'exp', 'expired', 'trik', 'abisin', 'barang', 'exp', 'refund', 'ribet', 'salah', 'sapa', 'ribet', 'sapa']","['kirim', 'pesan', 'toner', 'kirim', 'serum', 'serum', 'kirim', 'exp', 'expired', 'trik', 'abisin', 'barang', 'exp', 'refund', 'ribet', 'salah', 'sapa', 'ribet', 'sapa']"
167,isinya seperti sudah expired baunya ga sedap beda dgn pembelian ku yg sblmnya please mau direfund atau tuker item baru aja rugi banget asli,isinya seperti sudah expired baunya enggak sedap beda dengan pembelian ku yang sebelumnya please mau direfund atau tuker item baru saja rugi banget asli,"['isinya', 'seperti', 'sudah', 'expired', 'baunya', 'enggak', 'sedap', 'beda', 'dengan', 'pembelian', 'ku', 'yang', 'sebelumnya', 'please', 'mau', 'direfund', 'atau', 'tuker', 'item', 'baru', 'saja', 'rugi', 'banget', 'asli']","['isinya', 'expired', 'baunya', 'sedap', 'beda', 'pembelian', 'ku', 'please', 'direfund', 'tuker', 'item', 'rugi', 'banget', 'asli']","['isi', 'expired', 'bau', 'sedap', 'beda', 'beli', 'ku', 'please', 'direfund', 'tuker', 'item', 'rugi', 'banget', 'asli']"
168,salah kirim yg dateng malah niacinamide tolong diperhatikan dalam mengemas barangnya,salah kirim yang datang malah niacinamide tolong diperhatikan dalam mengemas barangnya,"['salah', 'kirim', 'yang', 'datang', 'malah', 'niacinamide', 'tolong', 'diperhatikan', 'dalam', 'mengemas', 'barangnya']","['salah', 'kirim', 'niacinamide', 'tolong', 'diperhatikan', 'mengemas', 'barangnya']","['salah', 'kirim', 'niacinamide', 'tolong', 'perhati', 'emas', 'barang']"
169,semoga avoskin makin laris sehingga bisa mensejahterakan karyawannya biar makin semangat konsentrasi dalam bekerja,semoga avoskin makin laris sehingga bisa mensejahterakan karyawannya biar makin semangat konsentrasi dalam bekerja,"['semoga', 'avoskin', 'makin', 'laris', 'sehingga', 'bisa', 'mensejahterakan', 'karyawannya', 'biar', 'makin', 'semangat', 'konsentrasi', 'dalam', 'bekerja']","['semoga', 'avoskin', 'laris', 'mensejahterakan', 'karyawannya', 'biar', 'semangat', 'konsentrasi']","['moga', 'avoskin', 'laris', 'sejahtera', 'karyawannya', 'biar', 'semangat', 'konsentrasi']"
170,pertama kali belanja di official store avoskin produknya ga ada masalah tapi logistiknya lama semoga jadi bahan evaluasi avoskin untuk bermitra dengan anteraja karena bisa mempengaruhi kepuasan pelanggan walaupun produknya tidak ada masalah ecommerce sebelah kurir bebas ongkir nya ga selambat ini,pertama kali belanja di official store avoskin produknya enggak ada masalah tapi logistiknya lama semoga jadi bahan evaluasi avoskin untuk bermitra dengan anteraja karena bisa mempengaruhi kepuasan pelanggan walaupun produknya tidak ada masalah ecommerce sebelah kurir bebas ongkir nya enggak selambat ini,"['pertama', 'kali', 'belanja', 'di', 'official', 'store', 'avoskin', 'produknya', 'enggak', 'ada', 'masalah', 'tapi', 'logistiknya', 'lama', 'semoga', 'jadi', 'bahan', 'evaluasi', 'avoskin', 'untuk', 'bermitra', 'dengan', 'anteraja', 'karena', 'bisa', 'mempengaruhi', 'kepuasan', 'pelanggan', 'walaupun', 'produknya', 'tidak', 'ada', 'masalah', 'ecommerce', 'sebelah', 'kurir', 'bebas', 'ongkir', 'nya', 'enggak', 'selambat', 'ini']","['kali', 'belanja', 'official', 'store', 'avoskin', 'produknya', 'logistiknya', 'semoga', 'bahan', 'evaluasi', 'avoskin', 'bermitra', 'anteraja', 'mempengaruhi', 'kepuasan', 'pelanggan', 'produknya', 'ecommerce', 'sebelah', 'kurir', 'bebas', 'ongkir', 'nya', 'selambat']","['kali', 'belanja', 'official', 'store', 'avoskin', 'produk', 'logistik', 'moga', 'bahan', 'evaluasi', 'avoskin', 'mitra', 'anteraja', 'pengaruh', 'puas', 'langgan', 'produk', 'ecommerce', 'belah', 'kurir', 'bebas', 'ongkir', 'nya', 'lambat']"
171,beli pcs serum yg dikirim cuma di resi ditulis pcs sori saya kasih bintang dulu sampai komplain saya ditangani,beli pcs serum yang dikirim cuma di resi ditulis pcs sori saya kasih bintang dulu sampai komplain saya ditangani,"['beli', 'pcs', 'serum', 'yang', 'dikirim', 'cuma', 'di', 'resi', 'ditulis', 'pcs', 'sori', 'saya', 'kasih', 'bintang', 'dulu', 'sampai', 'komplain', 'saya', 'ditangani']","['beli', 'pcs', 'serum', 'dikirim', 'resi', 'ditulis', 'pcs', 'sori', 'kasih', 'bintang', 'komplain', 'ditangani']","['beli', 'pcs', 'serum', 'kirim', 'resi', 'tulis', 'pcs', 'sori', 'kasih', 'bintang', 'komplain', 'tangan']"
172,baru nyoba udh pake seminggu sm skali gk ngurangin jerawat jerawat malah gk mati sm skali kering aja engga kempes engga malah merah gtu aja kya gk ngefek gtu sm skali pdhal cm jerawat krn after haid,baru mencoba sudah pakai seminggu sama sekali enggak ngurangin jerawat jerawat malah enggak mati sama sekali kering saja enggak kempes enggak malah merah begitu saja kaya enggak ngefek begitu sama sekali padahal cuma jerawat karena after haid,"['baru', 'mencoba', 'sudah', 'pakai', 'seminggu', 'sama', 'sekali', 'enggak', 'ngurangin', 'jerawat', 'jerawat', 'malah', 'enggak', 'mati', 'sama', 'sekali', 'kering', 'saja', 'enggak', 'kempes', 'enggak', 'malah', 'merah', 'begitu', 'saja', 'kaya', 'enggak', 'ngefek', 'begitu', 'sama', 'sekali', 'padahal', 'cuma', 'jerawat', 'karena', 'after', 'haid']","['mencoba', 'pakai', 'seminggu', 'ngurangin', 'jerawat', 'jerawat', 'mati', 'kering', 'kempes', 'merah', 'kaya', 'ngefek', 'jerawat', 'after', 'haid']","['coba', 'pakai', 'minggu', 'ngurangin', 'jerawat', 'jerawat', 'mati', 'kering', 'kempes', 'merah', 'kaya', 'ngefek', 'jerawat', 'after', 'haid']"
173,ini sudah kelima kalinya saya repurchase baik dari avoskin official store maupun dari official store lain namun baru kali ini produk yang saya terima warnanya kekuningan bahkan ketika dijejerkan dengan produk lama yg sudah hampir habis jauh sekali kelihatan bedanya ketika saya tanyakan hanya dijawab sedang ditanyakan ke bagian qc dan tidak ada update sampai sistem auto close pembelian ini sangat disayangkan ya avoskin ini padahal produknya bagus tapi kok kali ini jelek sekali kualitas barang yg dikirim dan customer servicenya,ini sudah kelima kalinya saya repurchase baik dari avoskin official store maupun dari official store lain namun baru kali ini produk yang saya terima warnanya kekuningan bahkan ketika dijejerkan dengan produk lama yang sudah hampir habis jauh sekali kelihatan bedanya ketika saya tanyakan hanya dijawab sedang ditanyakan ke bagian qc dan tidak ada update sampai sistem auto close pembelian ini sangat disayangkan ya avoskin ini padahal produknya bagus tapi kok kali ini jelek sekali kualitas barang yang dikirim dan customer servicenya,"['ini', 'sudah', 'kelima', 'kalinya', 'saya', 'repurchase', 'baik', 'dari', 'avoskin', 'official', 'store', 'maupun', 'dari', 'official', 'store', 'lain', 'namun', 'baru', 'kali', 'ini', 'produk', 'yang', 'saya', 'terima', 'warnanya', 'kekuningan', 'bahkan', 'ketika', 'dijejerkan', 'dengan', 'produk', 'lama', 'yang', 'sudah', 'hampir', 'habis', 'jauh', 'sekali', 'kelihatan', 'bedanya', 'ketika', 'saya', 'tanyakan', 'hanya', 'dijawab', 'sedang', 'ditanyakan', 'ke', 'bagian', 'qc', 'dan', 'tidak', 'ada', 'update', 'sampai', 'sistem', 'auto', 'close', 'pembelian', 'ini', 'sangat', 'disayangkan', 'ya', 'avoskin', 'ini', 'padahal', 'produknya', 'bagus', 'tapi', 'kok', 'kali', 'ini', 'jelek', 'sekali', 'kualitas', 'barang', 'yang', 'dikirim', 'dan', 'customer', 'servicenya']","['kalinya', 'repurchase', 'avoskin', 'official', 'store', 'official', 'store', 'kali', 'produk', 'terima', 'warnanya', 'kekuningan', 'dijejerkan', 'produk', 'habis', 'bedanya', 'qc', 'update', 'sistem', 'auto', 'close', 'pembelian', 'disayangkan', 'ya', 'avoskin', 'produknya', 'bagus', 'kali', 'jelek', 'kualitas', 'barang', 'dikirim', 'customer', 'servicenya']","['kali', 'repurchase', 'avoskin', 'official', 'store', 'official', 'store', 'kali', 'produk', 'terima', 'warna', 'kuning', 'jejer', 'produk', 'habis', 'beda', 'qc', 'update', 'sistem', 'auto', 'close', 'beli', 'sayang', 'ya', 'avoskin', 'produk', 'bagus', 'kali', 'jelek', 'kualitas', 'barang', 'kirim', 'customer', 'servicenya']"
174,barang seperti sudah dibuka oleh kurir,barang seperti sudah dibuka oleh kurir,"['barang', 'seperti', 'sudah', 'dibuka', 'oleh', 'kurir']","['barang', 'dibuka', 'kurir']","['barang', 'buka', 'kurir']"
175,eww tidak dapat free tonner refining tonner yg ml padahal alasan beli gara gara itu baru kali ini kecewa sama avoskin kek ngk niat banget ngasih hadiah eww beda sama brand sebelah,eww tidak dapat free tonner refining tonner yang ml padahal alasan beli gara gara itu baru kali ini kecewa sama avoskin kayak enggak niat banget mengasih hadiah eww beda sama brand sebelah,"['eww', 'tidak', 'dapat', 'free', 'tonner', 'refining', 'tonner', 'yang', 'ml', 'padahal', 'alasan', 'beli', 'gara', 'gara', 'itu', 'baru', 'kali', 'ini', 'kecewa', 'sama', 'avoskin', 'kayak', 'enggak', 'niat', 'banget', 'mengasih', 'hadiah', 'eww', 'beda', 'sama', 'brand', 'sebelah']","['eww', 'free', 'tonner', 'refining', 'tonner', 'ml', 'alasan', 'beli', 'gara', 'gara', 'kali', 'kecewa', 'avoskin', 'kayak', 'niat', 'banget', 'mengasih', 'hadiah', 'eww', 'beda', 'brand', 'sebelah']","['eww', 'free', 'tonner', 'refining', 'tonner', 'ml', 'alas', 'beli', 'gara', 'gara', 'kali', 'kecewa', 'avoskin', 'kayak', 'niat', 'banget', 'asih', 'hadiah', 'eww', 'beda', 'brand', 'belah']"
176,gapaham karyawannya yg kurang teliti atau gimana harusnya ada barang free tapi gak diberikan padahal jelas tertera ada free barang lain,gapaham karyawannya yang kurang teliti atau bagaimana harusnya ada barang free tapi enggak diberikan padahal jelas tertera ada free barang lain,"['gapaham', 'karyawannya', 'yang', 'kurang', 'teliti', 'atau', 'bagaimana', 'harusnya', 'ada', 'barang', 'free', 'tapi', 'enggak', 'diberikan', 'padahal', 'jelas', 'tertera', 'ada', 'free', 'barang', 'lain']","['gapaham', 'karyawannya', 'teliti', 'barang', 'free', 'tertera', 'free', 'barang']","['gapaham', 'karyawannya', 'teliti', 'barang', 'free', 'tera', 'free', 'barang']"
177,gapaham karyawannya yg kurang teliti atau gimana harusnya ada barang free tapi gak diberikan padahal jelas tertera ada free barang lain tolong kalo penjual jangan menipu customer,gapaham karyawannya yang kurang teliti atau bagaimana harusnya ada barang free tapi enggak diberikan padahal jelas tertera ada free barang lain tolong kalo penjual jangan menipu customer,"['gapaham', 'karyawannya', 'yang', 'kurang', 'teliti', 'atau', 'bagaimana', 'harusnya', 'ada', 'barang', 'free', 'tapi', 'enggak', 'diberikan', 'padahal', 'jelas', 'tertera', 'ada', 'free', 'barang', 'lain', 'tolong', 'kalo', 'penjual', 'jangan', 'menipu', 'customer']","['gapaham', 'karyawannya', 'teliti', 'barang', 'free', 'tertera', 'free', 'barang', 'tolong', 'kalo', 'penjual', 'menipu', 'customer']","['gapaham', 'karyawannya', 'teliti', 'barang', 'free', 'tera', 'free', 'barang', 'tolong', 'kalo', 'jual', 'tipu', 'customer']"
178,pengiriman sangat telat sangat tidak di rekomendasikan gw bayar ongkos kirim untuk hari barang sampai tapi malah sama aja kyk pengiriman standar barang gw pesen tgl nyampe tgl mana katanya hari,pengiriman sangat telat sangat tidak di rekomendasikan gue bayar ongkos kirim untuk hari barang sampai tapi malah sama saja kayak pengiriman standar barang gue pesan tanggal sampai tanggal mana katanya hari,"['pengiriman', 'sangat', 'telat', 'sangat', 'tidak', 'di', 'rekomendasikan', 'gue', 'bayar', 'ongkos', 'kirim', 'untuk', 'hari', 'barang', 'sampai', 'tapi', 'malah', 'sama', 'saja', 'kayak', 'pengiriman', 'standar', 'barang', 'gue', 'pesan', 'tanggal', 'sampai', 'tanggal', 'mana', 'katanya', 'hari']","['pengiriman', 'telat', 'rekomendasikan', 'gue', 'bayar', 'ongkos', 'kirim', 'barang', 'kayak', 'pengiriman', 'standar', 'barang', 'gue', 'pesan', 'tanggal', 'tanggal']","['kirim', 'telat', 'rekomendasi', 'gue', 'bayar', 'ongkos', 'kirim', 'barang', 'kayak', 'kirim', 'standar', 'barang', 'gue', 'pesan', 'tanggal', 'tanggal']"
179,beli krn ada diskon dan ada free gift begitu sampe ga ada giftnya dan pas menanyakan hal itu katanya selama persediaan masih ada padahal tdk ada note spt itu dan barang yg sama dgn free gift pun masih dijual harusnya kalau mmg giftnya sudah ga ada ditake down dong padahal dalam bulan ini belanja avoskin lumayan banyak dan sering baru mo beli phte lg mumpung ada giftnya tp ternyata giftnya dah ga ada cm bohongin customer dong kl gitu,beli karena ada diskon dan ada free gift begitu sampai enggak ada giftnya dan pas menanyakan hal itu katanya selama persediaan masih ada padahal tidak ada note seperti itu dan barang yang sama dengan free gift pun masih dijual harusnya kalau memang giftnya sudah enggak ada ditake down dong padahal dalam bulan ini belanja avoskin lumayan banyak dan sering baru mau beli phte lagi mumpung ada giftnya tapi ternyata giftnya deh enggak ada cuma bohongin customer dong kalo begitu,"['beli', 'karena', 'ada', 'diskon', 'dan', 'ada', 'free', 'gift', 'begitu', 'sampai', 'enggak', 'ada', 'giftnya', 'dan', 'pas', 'menanyakan', 'hal', 'itu', 'katanya', 'selama', 'persediaan', 'masih', 'ada', 'padahal', 'tidak', 'ada', 'note', 'seperti', 'itu', 'dan', 'barang', 'yang', 'sama', 'dengan', 'free', 'gift', 'pun', 'masih', 'dijual', 'harusnya', 'kalau', 'memang', 'giftnya', 'sudah', 'enggak', 'ada', 'ditake', 'down', 'dong', 'padahal', 'dalam', 'bulan', 'ini', 'belanja', 'avoskin', 'lumayan', 'banyak', 'dan', 'sering', 'baru', 'mau', 'beli', 'phte', 'lagi', 'mumpung', 'ada', 'giftnya', 'tapi', 'ternyata', 'giftnya', 'deh', 'enggak', 'ada', 'cuma', 'bohongin', 'customer', 'dong', 'kalo', 'begitu']","['beli', 'diskon', 'free', 'gift', 'giftnya', 'pas', 'persediaan', 'note', 'barang', 'free', 'gift', 'dijual', 'giftnya', 'ditake', 'down', 'belanja', 'avoskin', 'lumayan', 'beli', 'phte', 'mumpung', 'giftnya', 'giftnya', 'deh', 'bohongin', 'customer', 'kalo']","['beli', 'diskon', 'free', 'gift', 'giftnya', 'pas', 'sedia', 'note', 'barang', 'free', 'gift', 'jual', 'giftnya', 'ditake', 'down', 'belanja', 'avoskin', 'lumayan', 'beli', 'phte', 'mumpung', 'giftnya', 'giftnya', 'deh', 'bohongin', 'customer', 'kalo']"
180,di deskripsi dikatakan ed makanya saya beli yg dtg ed dan ga boleh komplain masalah ed gila bener ini november uda ga sampe bulan lagi dan barangnya masih dijual pake nipu customer pula,di deskripsi dikatakan ed makanya saya beli yang datang ed dan enggak boleh komplain masalah ed gila benar ini november sudah enggak sampai bulan lagi dan barangnya masih dijual pakai nipu customer pula,"['di', 'deskripsi', 'dikatakan', 'ed', 'makanya', 'saya', 'beli', 'yang', 'datang', 'ed', 'dan', 'enggak', 'boleh', 'komplain', 'masalah', 'ed', 'gila', 'benar', 'ini', 'november', 'sudah', 'enggak', 'sampai', 'bulan', 'lagi', 'dan', 'barangnya', 'masih', 'dijual', 'pakai', 'nipu', 'customer', 'pula']","['deskripsi', 'ed', 'beli', 'ed', 'komplain', 'ed', 'gila', 'november', 'barangnya', 'dijual', 'pakai', 'nipu', 'customer']","['deskripsi', 'ed', 'beli', 'ed', 'komplain', 'ed', 'gila', 'november', 'barang', 'jual', 'pakai', 'nipu', 'customer']"
181,ga ngefek apa ke komuk gw meyesal beli ini,enggak ngefek apa ke muka gue meyesal beli ini,"['enggak', 'ngefek', 'apa', 'ke', 'muka', 'gue', 'meyesal', 'beli', 'ini']","['ngefek', 'muka', 'gue', 'meyesal', 'beli']","['ngefek', 'muka', 'gue', 'meyesal', 'beli']"
182,bonus massage face  ganti kain payah,bonus massage face  ganti kain payah,"['bonus', 'massage', 'face', 'ganti', 'kain', 'payah']","['bonus', 'massage', 'face', 'ganti', 'kain', 'payah']","['bonus', 'massage', 'face', 'ganti', 'kain', 'payah']"
183,barang diterima dalam kondisi botol kosong dan isi merembes keluar sampai dus rusak tapi sudah saya ajukan komplain dan sudah dapat solusi pengembalian dana semoga ke depannya jadi pelajaran utk seller agar lebih memperhatikan ulang kondisi barang sebelum dikirim,barang diterima dalam kondisi botol kosong dan isi merembes keluar sampai dus rusak tapi sudah saya ajukan komplain dan sudah dapat solusi pengembalian dana semoga ke depannya jadi pelajaran untuk seller agar lebih memperhatikan ulang kondisi barang sebelum dikirim,"['barang', 'diterima', 'dalam', 'kondisi', 'botol', 'kosong', 'dan', 'isi', 'merembes', 'keluar', 'sampai', 'dus', 'rusak', 'tapi', 'sudah', 'saya', 'ajukan', 'komplain', 'dan', 'sudah', 'dapat', 'solusi', 'pengembalian', 'dana', 'semoga', 'ke', 'depannya', 'jadi', 'pelajaran', 'untuk', 'seller', 'agar', 'lebih', 'memperhatikan', 'ulang', 'kondisi', 'barang', 'sebelum', 'dikirim']","['barang', 'diterima', 'kondisi', 'botol', 'kosong', 'isi', 'merembes', 'dus', 'rusak', 'ajukan', 'komplain', 'solusi', 'pengembalian', 'dana', 'semoga', 'depannya', 'pelajaran', 'seller', 'memperhatikan', 'ulang', 'kondisi', 'barang', 'dikirim']","['barang', 'terima', 'kondisi', 'botol', 'kosong', 'isi', 'rembes', 'dus', 'rusak', 'aju', 'komplain', 'solusi', 'kembali', 'dana', 'moga', 'depan', 'ajar', 'seller', 'perhati', 'ulang', 'kondisi', 'barang', 'kirim']"
