,Review,Review_norm,review_tokens,review_tokens_SR
393,setelah cocok sama moisturizer skrg coba facial wash udahlah beli diskon dapet hair mask pula mantuliti,setelah cocok sama moisturizer sekarang coba facial wash sudahlah beli diskon dapat hair mask pula mantap,"['setelah', 'cocok', 'sama', 'moisturizer', 'sekarang', 'coba', 'facial', 'wash', 'sudahlah', 'beli', 'diskon', 'dapat', 'hair', 'mask', 'pula', 'mantap']","['cocok', 'sama', 'moisturizer', 'sekarang', 'coba', 'facial', 'wash', 'sudahlah', 'beli', 'diskon', 'hair', 'mask', 'mantap']"
394,ada bonusnya thannks,ada bonusnya thanks,"['ada', 'bonusnya', 'thanks']","['bonusnya', 'thanks']"
395,calming bruntusan cuma dalam minggu  keren cuma packaging serumnya sedikit nyebelin karena bentuknya pump gituu,calming bruntusan cuma dalam minggu  keren cuma packaging serumnya sedikit menyebalkan karena bentuknya pump begitu,"['calming', 'bruntusan', 'cuma', 'dalam', 'minggu', 'keren', 'cuma', 'packaging', 'serumnya', 'sedikit', 'menyebalkan', 'karena', 'bentuknya', 'pump', 'begitu']","['calming', 'bruntusan', 'cuma', 'minggu', 'keren', 'cuma', 'packaging', 'serumnya', 'sedikit', 'menyebalkan', 'bentuknya', 'pump']"
396,dapet bonus,dapat bonus,"['dapat', 'bonus']",['bonus']
397,mksh layanan cepat  dpt bonus lg sip,terima kasih layanan cepat  dapat bonus lagi sip,"['terima', 'kasih', 'layanan', 'cepat', 'dapat', 'bonus', 'lagi', 'sip']","['terima', 'kasih', 'layanan', 'cepat', 'bonus', 'sip']"
398,serumnya cocok untuk saya sudah pembelian ke lumayan bikin cerah wajah dan menyamarkan bekas jerawat dapat bonus hair mask untuk saat ini thanks,serumnya cocok untuk saya sudah pembelian ke lumayan bikin cerah wajah dan menyamarkan bekas jerawat dapat bonus hair mask untuk saat ini thanks,"['serumnya', 'cocok', 'untuk', 'saya', 'sudah', 'pembelian', 'ke', 'lumayan', 'bikin', 'cerah', 'wajah', 'dan', 'menyamarkan', 'bekas', 'jerawat', 'dapat', 'bonus', 'hair', 'mask', 'untuk', 'saat', 'ini', 'thanks']","['serumnya', 'cocok', 'pembelian', 'lumayan', 'bikin', 'cerah', 'wajah', 'menyamarkan', 'bekas', 'jerawat', 'bonus', 'hair', 'mask', 'thanks']"
399,pengiriman cepat harga murah dan dapat bonus hair mask,pengiriman cepat harga murah dan dapat bonus hair mask,"['pengiriman', 'cepat', 'harga', 'murah', 'dan', 'dapat', 'bonus', 'hair', 'mask']","['pengiriman', 'cepat', 'harga', 'murah', 'bonus', 'hair', 'mask']"
400,baru mau nyoba sih padahal penasaran udah lama  malah dapet bonus hairmask,baru mau mencoba sih padahal penasaran sudah lama  malah dapat bonus hairmask,"['baru', 'mau', 'mencoba', 'sih', 'padahal', 'penasaran', 'sudah', 'lama', 'malah', 'dapat', 'bonus', 'hairmask']","['baru', 'mau', 'mencoba', 'sih', 'padahal', 'penasaran', 'lama', 'malah', 'bonus', 'hairmask']"
402,respon seller cepat pengiriman cepat packing aman,respon seller cepat pengiriman cepat packing aman,"['respon', 'seller', 'cepat', 'pengiriman', 'cepat', 'packing', 'aman']","['respon', 'seller', 'cepat', 'pengiriman', 'cepat', 'packing', 'aman']"
403,nyampenya cepet bgt dan dapet bonus thank you skingame semoga your product especially this kind moisturizer is as kind as your name in my face,sampainya cepat banget dan dapat bonus thank you skingame semoga your product especially this kind moisturizer is as kind as your name ini my face,"['sampainya', 'cepat', 'banget', 'dan', 'dapat', 'bonus', 'thank', 'you', 'skingame', 'semoga', 'your', 'product', 'especially', 'this', 'kind', 'moisturizer', 'is', 'as', 'kind', 'as', 'your', 'name', 'ini', 'my', 'face']","['sampainya', 'cepat', 'banget', 'bonus', 'thank', 'you', 'skingame', 'semoga', 'your', 'product', 'especially', 'this', 'kind', 'moisturizer', 'is', 'as', 'kind', 'as', 'your', 'name', 'my', 'face']"
404,bagus buat dipake ditempat kerja,bagus buat dipakai ditempat kerja,"['bagus', 'buat', 'dipakai', 'ditempat', 'kerja']","['bagus', 'buat', 'dipakai', 'ditempat', 'kerja']"
405,udah lama pengen coba skingame tp maju mundur semoga cocok ya kita,sudah lama pengin coba skingame tapi maju mundur semoga cocok ya kita,"['sudah', 'lama', 'pengin', 'coba', 'skingame', 'tapi', 'maju', 'mundur', 'semoga', 'cocok', 'ya', 'kita']","['lama', 'pengin', 'coba', 'skingame', 'maju', 'mundur', 'semoga', 'cocok']"
406,teksturnya cepet nyerap banget dikulit dan yang menyenangkan ternyata bantu menenangkan kulitku yang entah kenapa tiba kering dan iritasi thanks skingame,teksturnya cepat nyerap banget dikulit dan yang menyenangkan ternyata bantu menenangkan kulitku yang entah kenapa tiba kering dan iritasi thanks skingame,"['teksturnya', 'cepat', 'nyerap', 'banget', 'dikulit', 'dan', 'yang', 'menyenangkan', 'ternyata', 'bantu', 'menenangkan', 'kulitku', 'yang', 'entah', 'kenapa', 'tiba', 'kering', 'dan', 'iritasi', 'thanks', 'skingame']","['teksturnya', 'cepat', 'nyerap', 'banget', 'dikulit', 'menyenangkan', 'ternyata', 'bantu', 'menenangkan', 'kulitku', 'entah', 'tiba', 'kering', 'iritasi', 'thanks', 'skingame']"
407,kemasan bagus packing aman barang masih tersegel dan diterima dalam keadaan aman trims utk bonusnya,kemasan bagus packing aman barang masih tersegel dan diterima dalam keadaan aman terima kasih untuk bonusnya,"['kemasan', 'bagus', 'packing', 'aman', 'barang', 'masih', 'tersegel', 'dan', 'diterima', 'dalam', 'keadaan', 'aman', 'terima', 'kasih', 'untuk', 'bonusnya']","['kemasan', 'bagus', 'packing', 'aman', 'barang', 'tersegel', 'diterima', 'keadaan', 'aman', 'terima', 'kasih', 'bonusnya']"
408,formulasinya enak banget buat oily skin tetep lembab tp nggak berat affordable jg dgn harga segitu dan ml,formulasinya enak banget buat oily skin tetap lembab tapi enggak berat affordable juga dengan harga segitu dan ml,"['formulasinya', 'enak', 'banget', 'buat', 'oily', 'skin', 'tetap', 'lembab', 'tapi', 'enggak', 'berat', 'affordable', 'juga', 'dengan', 'harga', 'segitu', 'dan', 'ml']","['formulasinya', 'enak', 'banget', 'buat', 'oily', 'skin', 'tetap', 'lembab', 'enggak', 'berat', 'affordable', 'harga', 'segitu', 'ml']"
409,dikasi free gift jg keren,dikasih free gift juga keren,"['dikasih', 'free', 'gift', 'juga', 'keren']","['dikasih', 'free', 'gift', 'keren']"
410,texturenya cair tapi sangat hydrating berasa cuci muka tapi hydrating tidak seperti merk lain yang hydrating tp berasa muka masih aja minyakan akan repurchase karena harganya yang oke dan cocok dengan kulit botolnya juga lucu pakai almunium,texturenya cair tapi sangat hydrating berasa cuci muka tapi hydrating tidak seperti merk lain yang hydrating tapi berasa muka masih saja minyakan akan repurchase karena harganya yang oke dan cocok dengan kulit botolnya juga lucu pakai almunium,"['texturenya', 'cair', 'tapi', 'sangat', 'hydrating', 'berasa', 'cuci', 'muka', 'tapi', 'hydrating', 'tidak', 'seperti', 'merk', 'lain', 'yang', 'hydrating', 'tapi', 'berasa', 'muka', 'masih', 'saja', 'minyakan', 'akan', 'repurchase', 'karena', 'harganya', 'yang', 'oke', 'dan', 'cocok', 'dengan', 'kulit', 'botolnya', 'juga', 'lucu', 'pakai', 'almunium']","['texturenya', 'cair', 'sangat', 'hydrating', 'berasa', 'cuci', 'muka', 'hydrating', 'merk', 'hydrating', 'berasa', 'muka', 'minyakan', 'repurchase', 'harganya', 'oke', 'cocok', 'kulit', 'botolnya', 'lucu', 'pakai', 'almunium']"
411,baru mau cobaaa semoga cocokk  dapet bonus hair spa mask thank you,baru mau coba semoga cocok  dapat bonus hair spa mask thank you,"['baru', 'mau', 'coba', 'semoga', 'cocok', 'dapat', 'bonus', 'hair', 'spa', 'mask', 'thank', 'you']","['baru', 'mau', 'coba', 'semoga', 'cocok', 'bonus', 'hair', 'spa', 'mask', 'thank', 'you']"
412,semoga aku juga cocok yaa sm produknya,semoga aku juga cocok ya sama produknya,"['semoga', 'aku', 'juga', 'cocok', 'ya', 'sama', 'produknya']","['semoga', 'aku', 'cocok', 'sama', 'produknya']"
413,baru coba pertama kali semoga cocok,baru coba pertama kali semoga cocok,"['baru', 'coba', 'pertama', 'kali', 'semoga', 'cocok']","['baru', 'coba', 'pertama', 'kali', 'semoga', 'cocok']"
414,mantull udh botol keduaa selain melembabkan di kulitku juga bisa bikin bruntusan agak hilang pokoknya worth it untuk dibeli sering adain diskon yh min whehe,mantap sudah botol kedua selain melembabkan di kulitku juga bisa bikin bruntusan agak hilang pokoknya worth itu untuk dibeli sering mengadakan diskon ya min whehe,"['mantap', 'sudah', 'botol', 'kedua', 'selain', 'melembabkan', 'di', 'kulitku', 'juga', 'bisa', 'bikin', 'bruntusan', 'agak', 'hilang', 'pokoknya', 'worth', 'itu', 'untuk', 'dibeli', 'sering', 'mengadakan', 'diskon', 'ya', 'min', 'whehe']","['mantap', 'botol', 'kedua', 'melembabkan', 'kulitku', 'bikin', 'bruntusan', 'hilang', 'pokoknya', 'worth', 'dibeli', 'sering', 'mengadakan', 'diskon', 'min', 'whehe']"
415,kalau lihat review skin game moisturizer ini murah krna dibawah rb dan isinya banyak ml udah pakai kurang lebih mingguan ini enak banget gampang menyerap dan melembabkan kulitku yg keringg terima kasih skin game,kalau lihat review skin game moisturizer ini murah karena dibawah ribu dan isinya banyak ml sudah pakai kurang lebih mingguan ini enak banget gampang menyerap dan melembabkan kulitku yang keringg terima kasih skin game,"['kalau', 'lihat', 'review', 'skin', 'game', 'moisturizer', 'ini', 'murah', 'karena', 'dibawah', 'ribu', 'dan', 'isinya', 'banyak', 'ml', 'sudah', 'pakai', 'kurang', 'lebih', 'mingguan', 'ini', 'enak', 'banget', 'gampang', 'menyerap', 'dan', 'melembabkan', 'kulitku', 'yang', 'keringg', 'terima', 'kasih', 'skin', 'game']","['kalau', 'lihat', 'review', 'skin', 'game', 'moisturizer', 'murah', 'dibawah', 'ribu', 'isinya', 'banyak', 'ml', 'pakai', 'kurang', 'lebih', 'mingguan', 'enak', 'banget', 'gampang', 'menyerap', 'melembabkan', 'kulitku', 'keringg', 'terima', 'kasih', 'skin', 'game']"
416,produk baik semoga cocok,produk baik semoga cocok,"['produk', 'baik', 'semoga', 'cocok']","['produk', 'baik', 'semoga', 'cocok']"
417,tekstur cair mudah meresap cocok untuk kulit kombinasi ku,tekstur cair mudah meresap cocok untuk kulit kombinasi ku,"['tekstur', 'cair', 'mudah', 'meresap', 'cocok', 'untuk', 'kulit', 'kombinasi', 'ku']","['tekstur', 'cair', 'mudah', 'meresap', 'cocok', 'kulit', 'kombinasi', 'ku']"
418,aman packingnya dan cepet servisnya sunscreen skin game sekarang jadi skincare basic favorit,aman packingnya dan cepat servisnya sunscreen skin game sekarang jadi skincare basic favorit,"['aman', 'packingnya', 'dan', 'cepat', 'servisnya', 'sunscreen', 'skin', 'game', 'sekarang', 'jadi', 'skincare', 'basic', 'favorit']","['aman', 'packingnya', 'cepat', 'servisnya', 'sunscreen', 'skin', 'game', 'sekarang', 'jadi', 'skincare', 'basic', 'favorit']"
419,telah diterima,telah diterima,"['telah', 'diterima']",['diterima']
420,ukuran cocok utk dibawa traveling seperti biasa moisturizer paling aman dan nyaman loveee,ukuran cocok untuk dibawa traveling seperti biasa moisturizer paling aman dan nyaman love,"['ukuran', 'cocok', 'untuk', 'dibawa', 'traveling', 'seperti', 'biasa', 'moisturizer', 'paling', 'aman', 'dan', 'nyaman', 'love']","['ukuran', 'cocok', 'dibawa', 'traveling', 'biasa', 'moisturizer', 'paling', 'aman', 'nyaman', 'love']"
421,beli lagi yang moisturizer dipake di kulit kerasa adem bikin kulit lembab ukurannya juga gede isinya banyak dan botolnya bener bener aman sekarang mau coba yang facial washnya suka sama botolnya cakep,beli lagi yang moisturizer dipakai di kulit kerasa adem bikin kulit lembab ukurannya juga gede isinya banyak dan botolnya benar benar aman sekarang mau coba yang facial washnya suka sama botolnya cakep,"['beli', 'lagi', 'yang', 'moisturizer', 'dipakai', 'di', 'kulit', 'kerasa', 'adem', 'bikin', 'kulit', 'lembab', 'ukurannya', 'juga', 'gede', 'isinya', 'banyak', 'dan', 'botolnya', 'benar', 'benar', 'aman', 'sekarang', 'mau', 'coba', 'yang', 'facial', 'washnya', 'suka', 'sama', 'botolnya', 'cakep']","['beli', 'moisturizer', 'dipakai', 'kulit', 'kerasa', 'adem', 'bikin', 'kulit', 'lembab', 'ukurannya', 'gede', 'isinya', 'banyak', 'botolnya', 'benar', 'benar', 'aman', 'sekarang', 'mau', 'coba', 'facial', 'washnya', 'suka', 'sama', 'botolnya', 'cakep']"
422,cuma lumayan lama dipengiriman mungkin karna beda pulau ya,cuma lumayan lama dipengiriman mungkin karena beda pulau ya,"['cuma', 'lumayan', 'lama', 'dipengiriman', 'mungkin', 'karena', 'beda', 'pulau', 'ya']","['cuma', 'lumayan', 'lama', 'dipengiriman', 'mungkin', 'beda', 'pulau']"
423,barangnya sampai dengan aman katanya meredakan jerawat semoga sangat ngaruh yaa udah struggle dengan jerawat bulan ini pengiriman lama ntah karena dilayani lgsg dari tokped ataupun jasa ekspedisinya,barangnya sampai dengan aman katanya meredakan jerawat semoga sangat ngaruh ya sudah struggle dengan jerawat bulan ini pengiriman lama entah karena dilayani langsung dari tokped ataupun jasa ekspedisinya,"['barangnya', 'sampai', 'dengan', 'aman', 'katanya', 'meredakan', 'jerawat', 'semoga', 'sangat', 'ngaruh', 'ya', 'sudah', 'struggle', 'dengan', 'jerawat', 'bulan', 'ini', 'pengiriman', 'lama', 'entah', 'karena', 'dilayani', 'langsung', 'dari', 'tokped', 'ataupun', 'jasa', 'ekspedisinya']","['barangnya', 'aman', 'katanya', 'meredakan', 'jerawat', 'semoga', 'sangat', 'ngaruh', 'struggle', 'jerawat', 'bulan', 'pengiriman', 'lama', 'entah', 'dilayani', 'langsung', 'tokped', 'ataupun', 'jasa', 'ekspedisinya']"
424,bagus kok kalo dikombinasi sm cream lainnya,bagus kok kalo dikombinasi sama cream lainnya,"['bagus', 'kok', 'kalo', 'dikombinasi', 'sama', 'cream', 'lainnya']","['bagus', 'kok', 'kalo', 'dikombinasi', 'sama', 'cream', 'lainnya']"
425,baru pake kali entah lebay atau gimana tapi merasa jerawatnya udah lebih calmdown semoga memang ngefek,baru pakai kali entah lebay atau bagaimana tapi merasa jerawatnya sudah lebih calmdown semoga memang ngefek,"['baru', 'pakai', 'kali', 'entah', 'lebay', 'atau', 'bagaimana', 'tapi', 'merasa', 'jerawatnya', 'sudah', 'lebih', 'calmdown', 'semoga', 'memang', 'ngefek']","['baru', 'pakai', 'kali', 'entah', 'lebay', 'bagaimana', 'merasa', 'jerawatnya', 'lebih', 'calmdown', 'semoga', 'memang', 'ngefek']"
426,pengemasan dan delivery cepat barang tiba aman dan lengkap berfungsi dengan baik beli lagi untuk restock karena yg di rumah sudah habis,pengemasan dan delivery cepat barang tiba aman dan lengkap berfungsi dengan baik beli lagi untuk restock karena yang di rumah sudah habis,"['pengemasan', 'dan', 'delivery', 'cepat', 'barang', 'tiba', 'aman', 'dan', 'lengkap', 'berfungsi', 'dengan', 'baik', 'beli', 'lagi', 'untuk', 'restock', 'karena', 'yang', 'di', 'rumah', 'sudah', 'habis']","['pengemasan', 'delivery', 'cepat', 'barang', 'tiba', 'aman', 'lengkap', 'berfungsi', 'baik', 'beli', 'restock', 'rumah', 'habis']"
427,obat totol ter mantul walaupun harganya lumayan bikin sy boncos tapi tetap dibeli karna sebagusss ituuhh,obat totol ter mantul walaupun harganya lumayan bikin saya boncos tapi tetap dibeli karena bagus itu,"['obat', 'totol', 'ter', 'mantul', 'walaupun', 'harganya', 'lumayan', 'bikin', 'saya', 'boncos', 'tapi', 'tetap', 'dibeli', 'karena', 'bagus', 'itu']","['obat', 'totol', 'ter', 'mantul', 'walaupun', 'harganya', 'lumayan', 'bikin', 'boncos', 'tetap', 'dibeli', 'bagus']"
428,packagingnya bagus suka waktu di apply ke muka sedikit lengket tp kalo udah kering ngga lengket lg udah hari ke pemakaian kemerahan bekas bruntusan memudar,packagingnya bagus suka waktu di apply ke muka sedikit lengket tapi kalo sudah kering enggak lengket lagi sudah hari ke pemakaian kemerahan bekas bruntusan memudar,"['packagingnya', 'bagus', 'suka', 'waktu', 'di', 'apply', 'ke', 'muka', 'sedikit', 'lengket', 'tapi', 'kalo', 'sudah', 'kering', 'enggak', 'lengket', 'lagi', 'sudah', 'hari', 'ke', 'pemakaian', 'kemerahan', 'bekas', 'bruntusan', 'memudar']","['packagingnya', 'bagus', 'suka', 'waktu', 'apply', 'muka', 'sedikit', 'lengket', 'kalo', 'kering', 'enggak', 'lengket', 'hari', 'pemakaian', 'kemerahan', 'bekas', 'bruntusan', 'memudar']"
429,cocok sama kulit ak yg agak kering bukan yg sabun cuci muka bkin muka keset tp bersih kokk ini teksturnya ak suka dan ga ad wanginya dapet hrg goodeal  thankyou,cocok sama kulit aku yang agak kering bukan yang sabun cuci muka bikin muka keset tapi bersih kok ini teksturnya aku suka dan enggak ada wanginya dapat harga goodeal  thankyou,"['cocok', 'sama', 'kulit', 'aku', 'yang', 'agak', 'kering', 'bukan', 'yang', 'sabun', 'cuci', 'muka', 'bikin', 'muka', 'keset', 'tapi', 'bersih', 'kok', 'ini', 'teksturnya', 'aku', 'suka', 'dan', 'enggak', 'ada', 'wanginya', 'dapat', 'harga', 'goodeal', 'thankyou']","['cocok', 'sama', 'kulit', 'aku', 'kering', 'bukan', 'sabun', 'cuci', 'muka', 'bikin', 'muka', 'keset', 'bersih', 'kok', 'teksturnya', 'aku', 'suka', 'enggak', 'wanginya', 'harga', 'goodeal', 'thankyou']"
430,paket diterima dgn baik packingan amaaann,paket diterima dengan baik packingan aman,"['paket', 'diterima', 'dengan', 'baik', 'packingan', 'aman']","['paket', 'diterima', 'baik', 'packingan', 'aman']"
431,barang orii repurchase terus soalnya cocok exp masih,barang orisinal repurchase terus soalnya cocok exp masih,"['barang', 'orisinal', 'repurchase', 'terus', 'soalnya', 'cocok', 'exp', 'masih']","['barang', 'orisinal', 'repurchase', 'terus', 'soalnya', 'cocok', 'exp']"
432,packingnya rapih dan aman ukurannya mini semoga cocok di kulit wajah yang berjerawat ini,packingnya rapi dan aman ukurannya mini semoga cocok di kulit wajah yang berjerawat ini,"['packingnya', 'rapi', 'dan', 'aman', 'ukurannya', 'mini', 'semoga', 'cocok', 'di', 'kulit', 'wajah', 'yang', 'berjerawat', 'ini']","['packingnya', 'rapi', 'aman', 'ukurannya', 'mini', 'semoga', 'cocok', 'kulit', 'wajah', 'berjerawat']"
433,bagus,bagus,['bagus'],['bagus']
434,cepett bgt sampeenyaa bagusss emang cocok pke obat jerawat skingame ini,cepat banget sampeenyaa bagus memang cocok pakai obat jerawat skingame ini,"['cepat', 'banget', 'sampeenyaa', 'bagus', 'memang', 'cocok', 'pakai', 'obat', 'jerawat', 'skingame', 'ini']","['cepat', 'banget', 'sampeenyaa', 'bagus', 'memang', 'cocok', 'pakai', 'obat', 'jerawat', 'skingame']"
435,bagus banget packagingnya belum coba smoga cocok di kulitku yg oily,bagus banget packagingnya belum coba semoga cocok di kulitku yang oily,"['bagus', 'banget', 'packagingnya', 'belum', 'coba', 'semoga', 'cocok', 'di', 'kulitku', 'yang', 'oily']","['bagus', 'banget', 'packagingnya', 'coba', 'semoga', 'cocok', 'kulitku', 'oily']"
436,spot guard serum serumnya hampir berbentuk krim kental dibandingkan serum yang biasanya saya pakai bening dan lebih cair theory of everything essencenya enak kemasan bagus untuk mengeluarkan essencenya untuk khasiatnya belum bisa saya kasih review karena baru  pakai,spot guard serum serumnya hampir berbentuk krim kental dibandingkan serum yang biasanya saya pakai bening dan lebih cair theory of everything essencenya enak kemasan bagus untuk mengeluarkan essencenya untuk khasiatnya belum bisa saya kasih review karena baru  pakai,"['spot', 'guard', 'serum', 'serumnya', 'hampir', 'berbentuk', 'krim', 'kental', 'dibandingkan', 'serum', 'yang', 'biasanya', 'saya', 'pakai', 'bening', 'dan', 'lebih', 'cair', 'theory', 'of', 'everything', 'essencenya', 'enak', 'kemasan', 'bagus', 'untuk', 'mengeluarkan', 'essencenya', 'untuk', 'khasiatnya', 'belum', 'bisa', 'saya', 'kasih', 'review', 'karena', 'baru', 'pakai']","['spot', 'guard', 'serum', 'serumnya', 'hampir', 'berbentuk', 'krim', 'kental', 'dibandingkan', 'serum', 'biasanya', 'pakai', 'bening', 'lebih', 'cair', 'theory', 'of', 'everything', 'essencenya', 'enak', 'kemasan', 'bagus', 'mengeluarkan', 'essencenya', 'khasiatnya', 'kasih', 'review', 'baru', 'pakai']"
